,day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price
163,45551,13,0,71.975,-2,2024-09-16,2024-09-16 13:00:00,2024-09-16 13:00:00,JYZ24.csv,41,JYZ24.csv,2.0,71.96
164,45552,8,40,71.8,-4,2024-09-17,2024-09-17 08:40:00,2024-09-17 08:40:00,JYZ24.csv,381,JYZ24.csv,-2.0,71.815
165,45552,9,0,71.795,-2,2024-09-17,2024-09-17 09:00:00,2024-09-17 09:00:00,JYZ24.csv,389,JYZ24.csv,2.0,71.78
166,45552,9,30,71.705,-4,2024-09-17,2024-09-17 09:30:00,2024-09-17 09:30:00,JYZ24.csv,281,JYZ24.csv,-2.0,71.72
167,45552,9,50,71.55,-6,2024-09-17,2024-09-17 09:50:00,2024-09-17 09:50:00,JYZ24.csv,396,JYZ24.csv,-2.0,71.565
168,45552,10,10,71.475,-2,2024-09-17,2024-09-17 10:10:00,2024-09-17 10:10:00,JYZ24.csv,540,JYZ24.csv,4.0,71.46
169,45552,10,50,71.355,1,2024-09-17,2024-09-17 10:50:00,2024-09-17 10:50:00,JYZ24.csv,334,JYZ24.csv,3.0,71.34
170,45552,11,0,71.435,0,2024-09-17,2024-09-17 11:00:00,2024-09-17 11:00:00,JYZ24.csv,1116,JYZ24.csv,-1.0,71.45
171,45552,11,10,71.425,-3,2024-09-17,2024-09-17 11:10:00,2024-09-17 11:10:00,JYZ24.csv,229,JYZ24.csv,-3.0,71.44
172,45552,13,0,71.405,-2,2024-09-17,2024-09-17 13:00:00,2024-09-17 13:00:00,JYZ24.csv,89,JYZ24.csv,1.0,71.39
173,45553,6,30,71.485,-7,2024-09-18,2024-09-18 06:30:00,2024-09-18 06:30:00,JYZ24.csv,47,JYZ24.csv,-5.0,71.5
174,45553,8,0,71.34,-5,2024-09-18,2024-09-18 08:00:00,2024-09-18 08:00:00,JYZ24.csv,54,JYZ24.csv,2.0,71.325
175,45553,9,20,71.415,-6,2024-09-18,2024-09-18 09:20:00,2024-09-18 09:20:00,JYZ24.csv,55,JYZ24.csv,-1.0,71.43
176,45553,9,40,71.36,-5,2024-09-18,2024-09-18 09:40:00,2024-09-18 09:40:00,JYZ24.csv,54,JYZ24.csv,1.0,71.345
177,45553,10,20,71.345,-2,2024-09-18,2024-09-18 10:20:00,2024-09-18 10:20:00,JYZ24.csv,242,JYZ24.csv,3.0,71.33
