time,open,high,low,close,volume
2025-09-23 03:02:00,128.37,128.38,128.36,128.37,1068
2025-09-23 03:03:00,128.36,128.37,128.35,128.35,947
2025-09-23 03:04:00,128.35,128.35,128.32,128.33,1301
2025-09-23 03:05:00,128.33,128.35,128.33,128.34,1555
2025-09-23 03:06:00,128.33,128.35,128.33,128.34,732
2025-09-23 03:07:00,128.33,128.34,128.32,128.33,667
2025-09-23 03:08:00,128.32,128.33,128.32,128.33,1658
2025-09-23 03:09:00,128.33,128.34,128.32,128.32,1635
2025-09-23 03:10:00,128.31,128.33,128.31,128.32,396
2025-09-23 03:11:00,128.32,128.33,128.31,128.32,339
2025-09-23 03:12:00,128.31,128.32,128.31,128.32,1019
2025-09-23 03:13:00,128.31,128.31,128.29,128.29,2065
2025-09-23 03:14:00,128.28,128.34,128.27,128.31,3651
2025-09-23 03:15:00,128.32,128.39,128.32,128.33,6969
2025-09-23 03:16:00,128.33,128.34,128.32,128.32,2477
2025-09-23 03:17:00,128.33,128.33,128.29,128.31,1472
2025-09-23 03:18:00,128.31,128.31,128.3,128.31,208
2025-09-23 03:19:00,128.3,128.32,128.29,128.31,3336
2025-09-23 03:20:00,128.32,128.34,128.31,128.34,2221
2025-09-23 03:21:00,128.34,128.35,128.33,128.34,1128
2025-09-23 03:22:00,128.34,128.34,128.32,128.33,1448
2025-09-23 03:23:00,128.33,128.35,128.33,128.34,230
2025-09-23 03:24:00,128.33,128.35,128.33,128.33,777
2025-09-23 03:25:00,128.33,128.36,128.33,128.36,695
2025-09-23 03:26:00,128.35,128.35,128.31,128.32,2629
2025-09-23 03:27:00,128.33,128.33,128.31,128.32,656
2025-09-23 03:28:00,128.31,128.33,128.31,128.32,1147
2025-09-23 03:29:00,128.32,128.34,128.21,128.26,3163
2025-09-23 03:30:00,128.24,128.32,128.22,128.24,9015
2025-09-23 03:31:00,128.23,128.23,128.15,128.18,8628
2025-09-23 03:32:00,128.18,128.18,128.16,128.17,2530
2025-09-23 03:33:00,128.17,128.19,128.16,128.16,2841
2025-09-23 03:34:00,128.16,128.19,128.16,128.19,4527
2025-09-23 03:35:00,128.19,128.19,128.18,128.18,1160
2025-09-23 03:36:00,128.19,128.19,128.16,128.16,2767
2025-09-23 03:37:00,128.16,128.17,128.16,128.16,1148
2025-09-23 03:38:00,128.16,128.17,128.15,128.17,1594
2025-09-23 03:39:00,128.17,128.18,128.16,128.17,1545
2025-09-23 03:40:00,128.17,128.2,128.17,128.19,2413
2025-09-23 03:41:00,128.18,128.18,128.15,128.17,1328
2025-09-23 03:42:00,128.16,128.19,128.16,128.18,2191
2025-09-23 03:43:00,128.19,128.24,128.19,128.22,5881
2025-09-23 03:44:00,128.21,128.23,128.21,128.22,2300
2025-09-23 03:45:00,128.21,128.22,128.2,128.21,2493
2025-09-23 03:46:00,128.21,128.22,128.2,128.21,714
2025-09-23 03:47:00,128.22,128.22,128.2,128.2,2128
2025-09-23 03:48:00,128.2,128.21,128.19,128.2,1975
2025-09-23 03:49:00,128.2,128.21,128.19,128.2,1580
2025-09-23 03:50:00,128.19,128.23,128.19,128.22,2657
2025-09-23 03:51:00,128.22,128.23,128.22,128.23,1552
2025-09-23 03:52:00,128.23,128.25,128.22,128.25,2708
2025-09-23 03:53:00,128.26,128.27,128.24,128.24,1846
2025-09-23 03:54:00,128.24,128.25,128.24,128.24,1223
2025-09-23 03:55:00,128.24,128.25,128.24,128.24,1746
2025-09-23 03:56:00,128.23,128.24,128.23,128.24,800
2025-09-23 03:57:00,128.24,128.27,128.24,128.26,1358
